STNID,NAME,CTRY,COUNTRY_NAME,ISO2C,ISO3C,STATE,LATITUDE,LONGITUDE,ELEVATION,BEGIN,END,YEARMODA,YEAR,MONTH,DAY,YDAY,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,I_FOG,I_RAIN_DRIZZLE,I_SNOW_ICE,I_HAIL,I_THUNDER,I_TORNADO_FUNNEL,EA,ES,RH,ELEV(M)
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-08-19,2021,8,19,231,25.1,24,20.9,24,1016.8,20,15.8,24,14,24,4.5,24,9.3,12.4,31.7,NA,22.2,NA,0,G,NA,1,0,0,0,0,NA,2.5,3.2,77.6,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-08-20,2021,8,20,232,24.8,24,21.6,24,1010.4,20,9.5,24,14,24,3.4,24,6.2,NA,30.6,NA,22.8,NA,29.97,G,NA,1,0,0,0,0,NA,2.6,3.1,82.4,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-08-21,2021,8,21,233,25,24,21.6,24,1013.5,24,12.5,24,16.1,24,3,24,6.7,NA,28.3,NA,22.8,NA,0.25,G,NA,0,0,0,0,0,0,2.6,3.2,81.4,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-08-22,2021,8,22,234,22.4,24,20.8,24,1011.5,17,10.4,24,4.5,24,7.7,24,12.4,16.5,23.9,*,21,*,1.78,G,NA,1,1,0,0,0,0,2.5,2.7,90.7,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-08-23,2021,8,23,235,22.6,24,20.5,24,1011,15,10.3,24,8,24,4.4,24,6.7,NA,24.4,NA,20.6,NA,17.53,G,NA,1,1,0,0,0,0,2.4,2.7,87.9,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-08-24,2021,8,24,236,25.1,24,20.7,24,1010.7,15,9,24,10.9,24,3.9,24,6.7,11.8,32.8,NA,20.6,NA,42.93,G,NA,1,0,0,1,0,NA,2.4,3.2,76.6,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-08-25,2021,8,25,237,29,24,19.8,24,1017,24,16,24,16.1,24,2.9,24,4.1,NA,34.4,NA,21.7,NA,0,G,NA,0,0,0,0,0,0,2.3,4,57.6,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-08-26,2021,8,26,238,29.3,24,20.7,24,1017.9,24,17,24,15.8,24,2.6,24,5.7,NA,35.6,NA,23.9,NA,0,G,NA,0,0,0,0,0,0,2.4,4.1,59.9,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-08-27,2021,8,27,239,28.6,24,21.3,24,1017.5,24,16.5,24,16.1,24,3.7,24,5.1,NA,35.6,NA,23.9,NA,0,G,NA,0,0,0,0,0,0,2.5,3.9,64.7,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-08-28,2021,8,28,240,22.1,24,14.6,24,1025.5,24,24.6,24,16.1,24,5.9,24,9.3,14.4,32.2,NA,18.9,NA,0,G,NA,1,0,0,0,0,NA,1.7,2.7,62.5,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-08-29,2021,8,29,241,19.8,24,14.4,24,1024.2,24,23.3,24,15.9,24,3,24,4.6,NA,23.9,NA,17.8,NA,3.81,G,NA,1,0,0,0,0,NA,1.6,2.3,71,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-08-30,2021,8,30,242,25.2,24,20.1,24,1012.5,20,12.2,24,16.1,24,5.1,24,8.2,10.8,31.1,NA,17.8,NA,2.03,G,NA,0,0,0,0,0,0,2.3,3.2,73.4,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-08-31,2021,8,31,243,26.2,24,17.5,24,1007,24,6,24,16.1,24,4.7,24,7.2,11.8,31.1,NA,21.7,NA,0.51,G,NA,0,0,0,0,0,0,2,3.4,58.8,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-09-01,2021,9,1,244,22.5,24,15.6,24,1009.6,24,8.6,24,14.6,24,3.3,24,6.2,NA,25.6,*,18.3,*,0,G,NA,1,0,0,0,0,NA,1.8,2.7,65,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-09-02,2021,9,2,245,19,24,13.9,24,1007.7,14,5.9,24,11.1,24,6.6,24,10.8,14.9,23.9,*,16,*,107.44,G,NA,1,0,0,0,0,NA,1.6,2.2,72.3,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-09-03,2021,9,3,246,19.7,24,10.3,24,1013.5,24,12.6,24,16.1,24,4.9,24,6.7,8.8,25,NA,15,NA,64.52,G,NA,0,0,0,0,0,0,1.3,2.3,54.6,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-09-04,2021,9,4,247,21.7,24,11.6,24,1014.1,24,13,24,16.1,24,4.6,24,6.7,8.2,27.2,NA,15,NA,0,G,NA,0,0,0,0,0,0,1.4,2.6,52.6,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-09-05,2021,9,5,248,21,24,15.4,24,1012.2,24,11.2,24,16.1,24,3.7,24,6.7,NA,27.2,NA,17.2,NA,0,G,NA,1,0,0,0,0,NA,1.7,2.5,70.4,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-09-06,2021,9,6,249,23.8,24,16.7,24,1007.4,24,6.4,24,15.6,24,4.2,24,7.7,10.3,28.9,NA,17.8,NA,1.27,G,NA,1,0,0,0,0,NA,1.9,2.9,64.5,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-09-07,2021,9,7,250,23.1,24,11.8,24,1011.7,24,10.7,24,16.1,24,5,24,7.2,10.8,28.9,NA,18.3,NA,0,G,NA,0,0,0,0,0,0,1.4,2.8,49,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-09-08,2021,9,8,251,23.4,24,16.1,24,1012.6,24,11.6,24,16.1,24,5.6,24,10.3,13.4,29.4,NA,17.8,NA,0,G,NA,0,0,0,0,0,0,1.8,2.9,63.6,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-09-09,2021,9,9,252,23.6,24,19.8,24,1009.1,19,8.1,24,15.6,24,4.4,24,7.2,NA,29.4,NA,17.8,NA,5.59,G,NA,1,0,0,1,0,NA,2.3,2.9,79.3,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-09-10,2021,9,10,253,21.8,24,15.7,24,1007.4,22,6,24,14.6,24,4.2,24,8.2,11.8,26.1,NA,18.9,NA,23.62,G,NA,1,0,0,0,0,NA,1.8,2.6,68.3,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-09-11,2021,9,11,254,20.3,24,9.7,24,1018.1,24,17.1,24,16.1,24,4.8,24,7.7,14.4,26.1,NA,15,NA,4.83,G,NA,0,0,0,0,0,0,1.2,2.4,50.5,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-09-12,2021,9,12,255,22.8,24,16.1,24,1017,24,16,24,16.1,24,6.7,24,10.3,13.4,28.3,NA,15,NA,0,G,NA,0,0,0,0,0,0,1.8,2.8,65.9,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-09-13,2021,9,13,256,24.7,24,16,24,1014.2,23,13.2,24,15.8,24,4.6,24,6.7,8.8,28.3,NA,18.3,NA,1.52,G,NA,1,0,0,0,0,NA,1.8,3.1,58.4,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-09-14,2021,9,14,257,20.7,24,13.2,24,1018.1,24,17.1,24,16.1,24,3.6,24,7.2,NA,27.8,NA,17.2,NA,0,I,NA,0,0,0,0,0,0,1.5,2.4,62.2,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-09-15,2021,9,15,258,24,24,18.7,24,1014.9,19,14.1,24,16.1,24,5,24,8.8,12.4,30,NA,17.2,NA,0,G,NA,0,0,0,0,0,0,2.2,3,72.3,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-09-16,2021,9,16,259,21.9,24,17.7,24,1020.6,17,20.5,24,14.6,24,3.8,24,5.7,NA,25.6,*,18.3,*,7.62,G,NA,1,0,0,1,0,NA,2,2.6,77.1,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-09-17,2021,9,17,260,19.3,24,16.6,24,1026.3,19,25.3,24,14.6,24,3.8,24,5.7,NA,23.9,NA,18.3,NA,0.25,G,NA,1,0,0,0,0,NA,1.9,2.2,84.4,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-09-18,2021,9,18,261,20.1,24,17.6,24,1018.5,22,17.6,24,6.8,24,2.7,24,4.1,NA,23.3,NA,18.3,NA,0,G,NA,1,0,0,0,0,NA,2,2.3,85.5,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-09-19,2021,9,19,262,20.4,24,14.1,24,1019.2,22,17.7,24,15.6,24,4,24,7.2,11.3,23.3,NA,17.8,NA,8.64,G,NA,1,0,0,1,0,NA,1.6,2.4,67.1,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-09-20,2021,9,20,263,18.3,24,12.4,24,1026.8,24,25.9,24,16.1,24,2.7,24,6.2,NA,22.2,NA,13.9,NA,7.11,G,NA,0,0,0,0,0,0,1.4,2.1,68.5,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-09-21,2021,9,21,264,18.3,24,13.9,24,1029.2,24,28.3,24,16.1,24,2.7,24,5.7,NA,22.8,NA,13.9,NA,0,G,NA,0,0,0,0,0,0,1.6,2.1,75.5,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-09-22,2021,9,22,265,22.2,24,18.5,24,1023,20,22.3,24,16.1,24,3.3,24,8.8,10.3,26.7,NA,13.9,NA,0,G,NA,1,0,0,0,0,NA,2.1,2.7,79.6,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-09-23,2021,9,23,266,22.8,24,18.8,24,1018.8,24,17.9,24,16.1,24,3.5,24,6.7,NA,27.8,NA,18.9,NA,0,G,NA,1,0,0,0,0,NA,2.2,2.8,78.2,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-09-24,2021,9,24,267,23.2,24,19.8,24,1017.1,17,15.9,24,15.9,24,5.2,24,8.8,10.3,27.8,NA,19.4,NA,0.76,G,NA,0,0,0,0,0,0,2.3,2.8,81.2,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-09-25,2021,9,25,268,21.1,24,13.6,24,1016.5,24,15.5,24,15.9,24,3.1,24,4.6,NA,26.7,NA,18.3,NA,0,G,NA,1,0,0,0,0,NA,1.6,2.5,62.3,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-09-26,2021,9,26,269,20.4,24,14,24,1008.6,19,8.1,24,14.8,24,3.9,24,8.2,14.4,24.4,*,18,*,14.73,G,NA,1,0,0,0,0,NA,1.6,2.4,66.7,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-09-27,2021,9,27,270,19.6,24,9.8,24,1011.8,24,10.8,24,16.1,24,5,24,8.2,11.3,25,NA,14.4,NA,13.97,G,NA,0,0,0,0,0,0,1.2,2.3,53.1,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-09-28,2021,9,28,271,20.7,24,14.8,24,1008.7,21,7.8,24,14.8,24,4.4,24,7.7,12.9,24.4,NA,14.4,NA,0,G,NA,1,0,0,1,0,NA,1.7,2.4,69,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-09-29,2021,9,29,272,15.7,24,9.2,24,1012.6,23,11.3,24,15.4,24,4.3,24,6.7,9.8,21.7,NA,11.1,NA,18.29,G,NA,1,0,0,0,0,NA,1.2,1.8,65.3,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-09-30,2021,9,30,273,15,24,6.7,24,1016.4,24,15.4,24,16.1,24,4.2,24,5.7,7.7,18.9,NA,11.1,NA,0,G,NA,0,0,0,0,0,0,1,1.7,57.6,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-10-01,2021,10,1,274,14.8,24,6.2,24,1020.5,24,19.5,24,16.1,24,4.3,24,6.7,NA,20.6,NA,10.6,NA,0,G,NA,0,0,0,0,0,0,0.9,1.7,56.4,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-10-02,2021,10,2,275,17.4,24,8.9,24,1019.1,24,18.1,24,16.1,24,4.2,24,7.7,11.3,24.4,NA,10.6,NA,0,G,NA,0,0,0,0,0,0,1.1,2,57.4,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-10-03,2021,10,3,276,17.6,24,13.4,24,1015.6,19,14.5,24,16.1,24,3.2,24,5.7,NA,24.4,NA,11.1,NA,0,G,NA,1,0,0,0,0,NA,1.5,2,76.4,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-10-04,2021,10,4,277,16.2,24,13.3,24,1018.1,19,16.8,24,12.4,24,6.2,24,9.3,10.8,20,NA,15,NA,13.72,G,NA,1,0,0,0,0,NA,1.5,1.8,82.9,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-10-05,2021,10,5,278,14.4,24,11.6,24,1023.6,16,22.2,24,13.7,24,5,24,8.8,NA,17.2,NA,12.2,NA,24.64,G,NA,1,0,0,0,0,NA,1.4,1.6,83.3,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-10-06,2021,10,6,279,16.4,24,10.8,24,1027.4,24,26.5,24,16.1,24,2.2,24,3.6,NA,20,NA,12.2,NA,7.62,G,NA,0,0,0,0,0,0,1.3,1.9,69.5,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-10-07,2021,10,7,280,17.7,24,12.5,24,1025.4,24,24.4,24,16.1,24,1.9,24,4.1,NA,23.3,NA,13.3,NA,0,G,NA,0,0,0,0,0,0,1.4,2,71.6,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-10-08,2021,10,8,281,18.3,24,12.9,24,1021.6,24,20.5,24,16.1,24,3.8,24,7.7,NA,23.3,NA,13.3,NA,0,G,NA,0,0,0,0,0,0,1.5,2.1,70.8,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-10-09,2021,10,9,282,17.1,24,11.2,24,1026.6,22,25.4,24,15.9,24,6.3,24,7.7,NA,21.7,NA,15,NA,0,G,NA,1,0,0,0,0,NA,1.3,1.9,68.2,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-10-10,2021,10,10,283,17.1,24,12.6,24,1026,17,25,24,16.1,24,4.9,24,6.2,NA,18.9,*,16,*,0,G,NA,0,0,0,0,0,0,1.5,1.9,74.8,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-10-11,2021,10,11,284,18,24,14.7,24,1021,22,20,24,16.1,24,4.5,24,5.7,NA,20.6,NA,16.1,NA,0,G,NA,0,0,0,0,0,0,1.7,2.1,81.1,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-10-12,2021,10,12,285,18.1,24,14.2,24,1019.5,20,18.7,24,10.8,24,1.5,24,4.1,NA,23.9,NA,13.9,NA,0,G,NA,1,0,0,0,0,0,1.6,2.1,78,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-10-13,2021,10,13,286,19.8,24,13.4,24,1016.2,24,15.3,24,16.1,24,3.1,24,4.6,NA,25.6,NA,13.9,NA,0,G,NA,0,0,0,0,0,0,1.5,2.3,66.6,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-10-14,2021,10,14,287,19.2,24,14.6,24,1012.4,24,11.5,24,16.1,24,3.7,24,5.7,NA,25.6,NA,15.6,NA,0,G,NA,0,0,0,0,0,0,1.7,2.2,74.7,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-10-15,2021,10,15,288,18.1,24,15.9,24,1012.8,23,12,24,16.1,24,2.8,24,5.7,NA,23.9,NA,15.6,NA,0,G,NA,0,0,0,0,0,0,1.8,2.1,87,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-10-16,2021,10,16,289,20.4,24,17.1,24,1008.9,23,8,24,16.1,24,6.2,24,10.3,14.9,24.4,NA,15.6,NA,0,G,NA,0,0,0,0,0,0,1.9,2.4,81.4,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-10-17,2021,10,17,290,16.7,24,10.6,24,1004.4,20,3.2,24,15.8,24,5.9,24,8.8,11.3,24.4,NA,12.8,NA,8.38,G,NA,1,0,0,0,0,NA,1.3,1.9,67.3,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-10-18,2021,10,18,291,12.6,24,4.2,24,1006.2,24,5.2,24,16.1,24,6,24,8.8,11.8,18.3,NA,10,NA,7.87,G,NA,0,0,0,0,0,0,0.8,1.5,56.6,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-10-19,2021,10,19,292,11.5,24,1.9,24,1009.8,24,8.8,24,16.1,24,6.5,24,8.8,15.4,17.2,NA,7.8,NA,0,G,NA,0,0,0,0,0,0,0.7,1.4,51.7,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-10-20,2021,10,20,293,15.7,24,7.5,24,1011.1,24,10.1,24,16.1,24,4.9,24,7.2,9.3,22.2,NA,7.8,NA,0,G,NA,0,0,0,0,0,0,1,1.8,58.2,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-10-21,2021,10,21,294,18.9,24,9.6,24,1014.1,24,13.2,24,16.1,24,3.7,24,6.7,NA,23.9,NA,12.2,NA,0,G,NA,1,0,0,0,0,NA,1.2,2.2,54.8,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-10-22,2021,10,22,295,18.3,24,12.7,24,1009.7,23,8.4,24,15.8,24,5.1,24,6.7,8.8,23.9,NA,14.4,NA,0,G,NA,0,0,0,0,0,0,1.5,2.1,69.8,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-10-23,2021,10,23,296,13,24,4.6,24,1013,23,12,24,16.1,24,4.3,24,6.2,NA,22.2,NA,10,NA,0,G,NA,0,0,0,0,0,0,0.8,1.5,56.7,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-10-24,2021,10,24,297,10.2,24,-0.2,24,1018.1,24,17.2,24,16.1,24,4.7,24,6.2,9.3,15.6,NA,6.7,NA,0,G,NA,0,0,0,0,0,0,0.6,1.2,48.5,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-10-25,2021,10,25,298,11.4,24,8.9,24,1019.4,18,18,24,10.3,24,5.1,24,8.2,11.3,14.4,NA,6.7,NA,12.19,G,NA,1,0,0,0,0,NA,1.1,1.3,84.6,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-10-26,2021,10,26,299,13.7,24,13.2,24,1006.9,15,5.5,24,6.4,24,8.5,24,14.9,19.6,15.6,NA,10,NA,21.34,G,NA,1,0,0,0,0,NA,1.5,1.6,96.8,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-10-27,2021,10,27,300,10.3,24,8.8,24,1001,17,999.5,24,5.5,24,13.6,24,19,25.2,15.6,NA,8.9,NA,11.43,G,NA,1,0,0,0,0,NA,1.1,1.3,90.4,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-10-28,2021,10,28,301,8.7,24,4.3,24,1013.9,21,12.5,24,15.4,24,5.2,24,9.3,13.9,11.1,NA,7.2,NA,1.52,G,NA,1,0,0,0,0,NA,0.8,1.1,73.9,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-10-29,2021,10,29,302,7.6,24,3.6,24,1015.4,24,14.5,24,16.1,24,4.4,24,6.7,NA,10,NA,5,NA,0,G,NA,0,0,0,0,0,0,0.8,1,75.8,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-10-30,2021,10,30,303,12.4,24,10.4,24,1010.9,16,9.3,24,9.7,24,7.3,24,10.8,14.4,15,NA,5,NA,1.78,G,NA,1,0,0,0,0,NA,1.3,1.4,87.6,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-10-31,2021,10,31,304,15.2,24,12.4,24,999.1,16,997.2,24,10.3,24,5.6,24,9.8,13.9,19.4,NA,11.1,NA,34.54,G,NA,1,0,0,0,0,NA,1.4,1.7,83.4,3.3
725090-14739,GEN E L LOGAN INTERNATIONAL AIRPORT,US,UNITED STATES,US,USA,MA,42.361,-71.01,3.2,19431121,20241112,2021-11-01,2021,11,1,305,13.1,24,5.6,24,1010.2,24,9.2,24,16.1,24,5.9,24,7.7,12.4,19.4,NA,10,NA,0.25,G,NA,0,0,0,0,0,0,0.9,1.5,60.4,3.3
